,polarity,tweet_Id,date,fulltweet
447,1.0,1463710972367962118,2021-11-25T03:27:44.000Z,im eating sushi watching tonight good
448,1.0,1463711014407577607,2021-11-25T03:27:54.000Z,r double
449,1.0,1463711043163725830,2021-11-25T03:28:01.000Z,travis joke
450,1.0,1463711058225365000,2021-11-25T03:28:05.000Z,amy kicking ass
451,1.0,1463711189234552836,2021-11-25T03:28:36.000Z,siri show country views nebraska single image
453,1.0,1463711291860668420,2021-11-25T03:29:01.000Z,watching lot lately awesome go amy go
455,1.0,1463711447616307204,2021-11-25T03:29:38.000Z,
456,1.0,1463711486216486914,2021-11-25T03:29:47.000Z,fun fact trophies tournament year division c rookie winner ken originally supposed present prizes but wound competing well presented couple trophies
457,1.0,1463711517312958464,2021-11-25T03:29:54.000Z,ottawa clue stumps contestants
459,1.0,1463711627828600836,2021-11-25T03:30:21.000Z,amy schneider seems way humble trans icon but may no choice given much u killing jeopa u
460,1.0,1463711721831424007,2021-11-25T03:30:43.000Z,amy schneider seems way humble trans icon but may no choice given much u killing jeopa u
461,1.0,1463711728454279170,2021-11-25T03:30:45.000Z,fyi not first trans person appear friends asked handful u
463,1.0,1463711986034753537,2021-11-25T03:31:46.000Z,love woman today wearing pink blazer answered hp question big terf energy
464,1.0,1463712034713915397,2021-11-25T03:31:58.000Z,jsordrdps j r help melting soul doth hurt
467,1.0,1463712221624741892,2021-11-25T03:32:42.000Z,u take u cthis freaking amazing u sent lovely picture tonight u episode u
470,1.0,1463712552265953280,2021-11-25T03:34:01.000Z,jet chip wasp made tonight chiefskingdom
473,1.0,1464065118959022080,2021-11-26T02:55:00.000Z,alex played switch turkey din din damn game fun but know much useless shit
478,1.0,1464065465806991390,2021-11-26T02:56:22.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
480,1.0,1464065647122419718,2021-11-26T02:57:05.000Z,tonight question u cwhat california u
481,1.0,1464065673546641409,2021-11-26T02:57:12.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
482,1.0,1464065711719034888,2021-11-26T02:57:21.000Z,also need write ottawa tourism board tell also didn u know answer tha u
486,1.0,1464066490651529217,2021-11-26T03:00:27.000Z,adding much appreciate support silly venture get watch goof sense humor validated strangers n nwhat trip thank
489,1.0,1464066935608557571,2021-11-26T03:02:13.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
490,1.0,1464067190618042421,2021-11-26T03:03:13.000Z,u take u cthis freaking amazing u sent lovely picture tonight u episode u
491,1.0,1464067468524089351,2021-11-26T03:04:20.000Z,thank well making us funnier occasionally
492,1.0,1464067509854908416,2021-11-26T03:04:30.000Z,thanksgiving dinner could not beat u ufe f n nmusic fire pit u ufe f n nfriends family u ufe f n njeopardy tv u ufe f u
493,1.0,1464067605694541828,2021-11-26T03:04:52.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
494,1.0,1464067786104352773,2021-11-26T03:05:35.000Z,love tourism two contestants stumped clue ottawa offered u
495,1.0,1464067836544897029,2021-11-26T03:05:47.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
496,1.0,1464067954287460356,2021-11-26T03:06:16.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
499,1.0,1464068294055538709,2021-11-26T03:07:37.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
500,1.0,1464068474091696137,2021-11-26T03:08:19.000Z,yay back
501,1.0,1464068481536700419,2021-11-26T03:08:21.000Z,love tourism two contestants stumped clue ottawa offered u
502,1.0,1464069036761706496,2021-11-26T03:10:34.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
503,1.0,1464069053555912748,2021-11-26T03:10:38.000Z,thanksgiving dinner could not beat u ufe f n nmusic fire pit u ufe f n nfriends family u ufe f n njeopardy tv u ufe f u
509,1.0,1464069329625002022,2021-11-26T03:11:43.000Z,think life seriously started going downhill took off hulu
514,1.0,1464070721462620162,2021-11-26T03:17:15.000Z,winning
515,1.0,1464070821262110746,2021-11-26T03:17:39.000Z,correct super christian aunt today rude wrong inappropriate transgender woman winning lately nit always god loved world crowd u f
516,1.0,1464070887993487379,2021-11-26T03:17:55.000Z,two contestants stumped clue ottawa offered expenses paid trip capital u
517,1.0,1464070975603953673,2021-11-26T03:18:16.000Z,amy killing go girl
518,1.0,1464070988795191296,2021-11-26T03:18:19.000Z,making big deal question not good look city willingness officials embrace relatively minor slight shows small think
520,1.0,1464071190587355149,2021-11-26T03:19:07.000Z,megdionne no game today least none aired live hoping one loss u come soon offered little quality competition happy thanksgiving
522,1.0,1464071489905385474,2021-11-26T03:20:18.000Z,good thing didn u see qs
523,1.0,1464071541830955010,2021-11-26T03:20:31.000Z,transgender oakland woman six time champion
525,1.0,1464071732008865797,2021-11-26T03:21:16.000Z,u family old watching u f
526,1.0,1464071922581327875,2021-11-26T03:22:02.000Z,last normal clue weezer fuck
527,1.0,1464072024578347009,2021-11-26T03:22:26.000Z,another bts clue isn u th time somebody show army hehe u ufe f u f c
528,1.0,1464072081960751105,2021-11-26T03:22:40.000Z,contestant fashion nnancy edelman nthis nice shiny blouse not many contestants wearing green lately namy schneider day nthis amy first repeated outfit wore blouse day last wednesday n
529,1.0,1464072216748994578,2021-11-26T03:23:12.000Z,thanksgiving
531,1.0,1464072353034477568,2021-11-26T03:23:44.000Z,see also ncis
534,1.0,1464072517941964821,2021-11-26T03:24:24.000Z,today grandma told us watching mukbangs man go back something
535,1.0,1464072683335954446,2021-11-26T03:25:03.000Z,sorry omaha
536,1.0,1464072745990467606,2021-11-26T03:25:18.000Z,making big deal question not good look city willingness officials embrace r u
540,1.0,1464073096491675669,2021-11-26T03:26:42.000Z,host fashion nken jennings nanother nice blue ensemble ken new tie worn pretty similar ones but not one looks like might new shirt well worn light blue shirt but looks like brighter shade
541,1.0,1464073275152248854,2021-11-26T03:27:24.000Z,fuck need team tomorrow
542,1.0,1464073555843301379,2021-11-26T03:28:31.000Z,watched teenage trans man father make next round voice yesterday trans woman absolutely dominating right n nmy grandparents used proper pronouns without question u f c
544,1.0,1464073632729092099,2021-11-26T03:28:49.000Z,like u cwho jeo swanson robinette biden jr iii honor u
545,1.0,1464073670427561984,2021-11-26T03:28:58.000Z,finally watched first time months kenjennings terrific job bet alextrebek smiling heaven
546,1.0,1464073678124052483,2021-11-26T03:29:00.000Z,nothing makes happy playing along watching getting question neither parents know correctly u idiot n n stillme
549,1.0,1464073797842219025,2021-11-26T03:29:29.000Z,bit less like nerds like means gets new media attention
550,1.0,1464073866930794511,2021-11-26T03:29:45.000Z,finally watched first time months kenjennings terrific job bet alextrebek smi u
551,1.0,1464073907548401666,2021-11-26T03:29:55.000Z,rbw months back
552,1.0,1464073963894714388,2021-11-26T03:30:08.000Z,game show au not one u answer questions million dollar u lifeline wolfgang shin head head end last two contestants left
553,1.0,1464074049751945224,2021-11-26T03:30:29.000Z,really like watching show great job hosting show
554,1.0,1464074072346660868,2021-11-26T03:30:34.000Z,actual game show computer game
560,1.0,1464074498420842500,2021-11-26T03:32:16.000Z,titled actress bette davis nthe titled song bette davis eyes haste politely correct ruled against ged twice not first time unfair
562,1.0,1464074638724681731,2021-11-26T03:32:49.000Z,dad joke day n n u cwhat amendment constitution prohibits double u n n u cthe alex trebek amendment u n n u f u
563,1.0,1464074758027362308,2021-11-26T03:33:18.000Z,contestants stumped ottawa clue offered free trip city ottnews
565,1.0,1464427517364817921,2021-11-27T02:55:02.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
567,1.0,1464427612546093057,2021-11-27T02:55:25.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
568,1.0,1464427697149558787,2021-11-27T02:55:45.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
569,1.0,1464427713134051335,2021-11-27T02:55:49.000Z,answer u cwhat geneva conventions u
571,1.0,1464427775457116162,2021-11-27T02:56:04.000Z,course week work schedule changes work fridays day
576,1.0,1464428029489340420,2021-11-27T02:57:04.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
578,1.0,1464428057507377155,2021-11-27T02:57:11.000Z,trans champion amy schneider started current game run transgender awareness week n u
580,1.0,1464428090801766400,2021-11-27T02:57:19.000Z,go amy
583,1.0,1464428275435020292,2021-11-27T02:58:03.000Z,guessed klingon u f blindguess
585,1.0,1464428459963396104,2021-11-27T02:58:47.000Z,beautiful inspiration many definitely champion amy
586,1.0,1464428518784188420,2021-11-27T02:59:01.000Z,crazy guy tonight u episode voice mannerisms right
587,1.0,1464428522751938560,2021-11-27T02:59:02.000Z,thank thoughtful message amy u ufe f
589,1.0,1464428628104601600,2021-11-27T02:59:27.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
590,1.0,1464428661810110465,2021-11-27T02:59:35.000Z,trans champion amy schneider started current game run transgender awareness week n u
592,1.0,1464428813123788801,2021-11-27T03:00:11.000Z,watching x amy schneider chris rayis greta perel cbs kbak trakt
594,1.0,1464428838004269057,2021-11-27T03:00:17.000Z,trans champion amy schneider started current game run transgender awareness week n u
600,1.0,1464428978937204738,2021-11-27T03:00:51.000Z,last word levar burton upside losing u u gig u star trek u gave u
605,1.0,1464429528537874437,2021-11-27T03:03:02.000Z,obrien good
606,1.0,1464429536922198021,2021-11-27T03:03:04.000Z,aaa watching friend greta today u u stop crying u proud
607,1.0,1464429745895100416,2021-11-27T03:03:53.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
609,1.0,1464429901931548672,2021-11-27T03:04:31.000Z,thank thoughtful message amy u ufe f
612,1.0,1464430061134745607,2021-11-27T03:05:09.000Z,
613,1.0,1464430087042965504,2021-11-27T03:05:15.000Z,love amy
614,1.0,1464430110128291842,2021-11-27T03:05:20.000Z,u f dthe babylon bee u f n nbiden guest hosting disaster flees every time contestant puts answer u
615,1.0,1464430182178209796,2021-11-27T03:05:37.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
617,1.0,1464430548202385408,2021-11-27T03:07:05.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
618,1.0,1464430685217820673,2021-11-27T03:07:37.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
621,1.0,1464430876108804097,2021-11-27T03:08:23.000Z,ken jennings good host
623,1.0,1464430986192736257,2021-11-27T03:08:49.000Z,watched lot week visiting bubby enjoying u win streak twitter commentary u f f ufe f u u ufe f
624,1.0,1464431055054819337,2021-11-27T03:09:05.000Z,trans champion amy schneider started current game run transgender awareness week n u
627,1.0,1464431280754499590,2021-11-27T03:09:59.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
628,1.0,1464431501278253060,2021-11-27T03:10:52.000Z,like u good timing
631,1.0,1464431692140195840,2021-11-27T03:11:37.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
632,1.0,1464431700285345794,2021-11-27T03:11:39.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
633,1.0,1464431718878773253,2021-11-27T03:11:44.000Z,amy amazing loving trans flag pin
635,1.0,1464431846465359877,2021-11-27T03:12:14.000Z,thank u f f sharing important message u ufe f
636,1.0,1464431930053595140,2021-11-27T03:12:34.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
637,1.0,1464432004657786881,2021-11-27T03:12:52.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
638,1.0,1464432017882288128,2021-11-27T03:12:55.000Z,big fan amy schneider
639,1.0,1464432098442371074,2021-11-27T03:13:14.000Z,special ty everyone played watched made u ty
640,1.0,1464432217573187593,2021-11-27T03:13:43.000Z,shilpa u reference clue episode matt u run
645,1.0,1464432446397689857,2021-11-27T03:14:37.000Z,post team winning mlb twitter team
650,1.0,1464432703080648704,2021-11-27T03:15:38.000Z,rumor derozanfan coach
651,1.0,1464432706763116548,2021-11-27T03:15:39.000Z,thank thoughtful message amy u ufe f
653,1.0,1464432735913656320,2021-11-27T03:15:46.000Z,thank thoughtful message amy u ufe f
654,1.0,1464432797427273729,2021-11-27T03:16:01.000Z,join family feud perhaps join na lang ako sa tech team host miss hosting tbh u
655,1.0,1464432865182113797,2021-11-27T03:16:17.000Z,thank thoughtful message amy u ufe f
657,1.0,1464433004969930752,2021-11-27T03:16:50.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
659,1.0,1464433135400198148,2021-11-27T03:17:21.000Z,go amy
660,1.0,1464433358885113862,2021-11-27T03:18:15.000Z,not u csave martha u basis clue tonight u f instantly thought course
664,1.0,1464433602247237632,2021-11-27T03:19:13.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
665,1.0,1464433732291604480,2021-11-27T03:19:44.000Z,question auburn university known type school nanswer men women basketball sch u
670,1.0,1464433813493370881,2021-11-27T03:20:03.000Z,core children u librarian would never describe terms
671,1.0,1464433860628959234,2021-11-27T03:20:14.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
673,1.0,1464434332957741058,2021-11-27T03:22:07.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
674,1.0,1464434343477137413,2021-11-27T03:22:10.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
675,1.0,1464434374645067776,2021-11-27T03:22:17.000Z,thank thoughtful message amy u ufe f
678,1.0,1464434626219458567,2021-11-27T03:23:17.000Z,biden guest hosting disaster flees every time contestant puts answer form question u
682,1.0,1464434912216301572,2021-11-27T03:24:25.000Z,thank thoughtful message amy u ufe f
684,1.0,1464434925109719045,2021-11-27T03:24:28.000Z,already lost punish
686,1.0,1464435003115421705,2021-11-27T03:24:47.000Z,post us winning
687,1.0,1464435018709753857,2021-11-27T03:24:51.000Z,ken jennings watches ted lasso fact know love things makes realize painfully white
688,1.0,1464435174523817986,2021-11-27T03:25:28.000Z,funny episode says harold kumar go uk says title harold kumar get munchies uk deserves white castle historically castles first place u f
689,1.0,1464435219012808707,2021-11-27T03:25:38.000Z,u watching miss alex trebek u f u f u f
